validator_index,pubkey,status,effective_balance_gwei,slashed,activation_epoch,exit_epoch,withdrawal_credentials,attestations_total,att_missed_total,proposals_total,prop_missed_total,inclusion_delay_avg,rewards_sum_gwei,trust_v0
40970,0xae5784478a934b48d475485b8bf79168415c445c6e98c117eb90b137798cdd94f335ee9fb9def034a37cf66f8c7eb18f,exited,0,False,5021,252796,0x010000000000000000000000c771172ae08b5fc37b3ac3d445225928de883876,,,,,,,0.0
40971,0x8be0edf563a231951fbad520ca01423f8c94a9a481ffd1e59d30e60e81763ba4d5e5a42ff8cc7979f9f8e541dddfb3cd,exited,0,False,5022,252797,0x010000000000000000000000c771172ae08b5fc37b3ac3d445225928de883876,,,,,,,0.0
40972,0x89c44f9237e69891911b75f666dd7ec6b2e831151d6a0f5f52e632a2e3fdfa33c2ecd0ddb88bdc4bf4f893233f24b021,exited,0,False,5022,252811,0x010000000000000000000000c771172ae08b5fc37b3ac3d445225928de883876,,,,,,,0.0
40973,0x96afd6bdfd919d2afddaeea0cd17fe80460281fb3d3086c21df31837bcf4ef6a1c916c28e956da1f74e7f87b06c78de6,exited,0,False,5022,252808,0x010000000000000000000000c771172ae08b5fc37b3ac3d445225928de883876,,,,,,,0.0
40974,0xaa0bde827e3629bf1a104a08227d94ca2b74c932b01d2440ae3e062164045c47aea09ac865af3f4d3f3c745ef0151045,exited,0,False,5022,195027,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40975,0x9582cd351c2f7ad3abe5a1c3b2d477c4f2bbeb2c81202933d27e733c508d86251b9cf1c7ebff01fb449d17fb75740ec7,exited,0,False,5023,194250,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40976,0x84449cae76f846d07ab3c222696bd2a42c8676fd8a82cd41b15e6ba17a8879848f9212ca3e53a2a76468f50a1dd8fa3d,exited,0,False,5023,195027,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40977,0xb6c08b6b4ed1ac2c2f3e67b350543a43944cbe9ec3d3789b3822b2d262a6edcbe635603cdcd312d6550c0ffd292180c2,exited,0,False,5023,195027,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40978,0x8074f786c9113457e71b9b7050f9702e20ef0b29cd729f0ef285b7a6f1b95102473718963381bd65cf86f107cab697f3,active_online,32000000000,False,5023,9223372036854775807,0x010000000000000000000000a0146e42046c6a536f9d7e870f7dd17b480a6106,,,,,,,0.0
40979,0x8d8f2b516d10f58b1cd70c04e0e5bbb9e386083f4124538a467a931cf320e9210c9aaa383b3a737d8b17f767d8a14ca4,active_online,32000000000,False,5024,9223372036854775807,0x0100000000000000000000007d996e9253c9f491e9993985e9502005cb19b780,,,,,,,0.0
40980,0x92bcc46f9fa1290ac470c7fb7bd8fae7dc83c7852a7c5581bf82ca0256e4f54d960d26fc88676d49d652fd65e0da43c7,exited,0,False,5024,195027,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40981,0x8ef88155de02c53abaa0e6d903e0ea3fb9d6522562fe2fc0dcdd62ac359f353dea7579ac651a72083bd3ad8b5f9faab0,exited,0,False,5024,195027,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
40982,0xa2625b616f642c9cacf1c73bfb186403405fad1365019f6e0dfced56117c08a52757a92a0e70b5541da2127f6950d0e9,exited,0,False,5024,199588,0x010000000000000000000000d316a125760866db26827ec8f3d87c70472a4206,,,,,,,0.0
40983,0xa37a8ad159d01ab31b2dc5048af6f1ebd89cbf0250f27dfc85a8f019ec2d3d68d10c70338815c5078ccc152fe2014625,exited,0,False,5025,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40984,0x92df9c7d41e63c0e5287029248fcccf60de67f3f8f56128ab0b891ae59e5293a47b17ff9effa1b39048a446adbf4f76c,exited,0,False,5025,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40985,0xaf9181608a734271f95b1dbfefdd9707a49d1e64383e2c9b79e9c16470e2a554241e8e7590c62442e79461239337ee38,exited,0,False,5025,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40986,0x8513927684d66fc05699dae1cc480cb50633bc0ad7dc40f3f9a21637600be48f495ddf430afa31157f62ef84daaa8772,exited,0,False,5025,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40987,0xb40635de17a84d190f8dce1011ed78c0daba5d91597916cb1fd33735137fc4362ea9059ccbc13b0d321f8edc8bd90749,exited,0,False,5026,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40988,0x852fef574fdca75789e1fbf21ea4a1fd2778ec5d138e1fccd0b514961955d2d651281171bf9211b5d1930415ee3d2712,exited,0,False,5026,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40989,0x8de5037a43989c2c01e40dc6a726ee5c83501a08f27bed5baa35b5a1e09bec7480e6eec1bd4b2a2adc0b121ea1f1160a,exited,0,False,5026,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40990,0x86b8fd0311e65c5a2e8ce124f53432b3a53b3d70144470385a536c2e9a5bf10027657d372cf05799a832890edb106345,exited,0,False,5026,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40991,0xaf882248d74548ec42c88b153a36d3d503cea32aaba63c5e246bf997ae8ef48b6fd915fa0a2b45bbd2388c6e221addd4,exited,0,False,5027,259194,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40992,0xaa7cce01998b95f17ccd40227f8cf4eb790458b34106f17b08b39fc198624f30729c188be8db8de63efc8abb0449c16b,exited,0,False,5027,259195,0x010000000000000000000000e558002399291ce372b90f5e525fcb2a56c68b22,,,,,,,0.0
40993,0x8276a9315539ad21b524c6a475824c64222bce5a63dfc33e3294a10347b5e9ada4dfeaa0398ea2c8261452d115d9067f,exited,0,False,5027,331138,0x010000000000000000000000de4376a76a071d1dd4a3669094e17ff28c17ee5e,,,,,,,0.0
40994,0xa90d77c5e00560cff5e2e439b32178b6de96b10ac7754cc5a26b609356c47933b6c7e3d16e500695624aad44805a8b2f,exited,0,False,5027,331140,0x010000000000000000000000de4376a76a071d1dd4a3669094e17ff28c17ee5e,,,,,,,0.0
40995,0xa6f21e1b9eba612cd1ebf7b24e22d9746ba1dac8fd8c8beb0f2608ff5f20f05512b769dad79200862a63ee55fe2d997a,exited,0,False,5028,331139,0x010000000000000000000000de4376a76a071d1dd4a3669094e17ff28c17ee5e,,,,,,,0.0
40996,0x914179bd699c8bb31b1c3bf97dcf842c6a9fa1488fc5cb8b2c8b6c4c333245289f77062ccee79cedbbb56c4c25d5876c,exited,0,False,5028,331140,0x010000000000000000000000de4376a76a071d1dd4a3669094e17ff28c17ee5e,,,,,,,0.0
40997,0xa1eff9f8154197bf7f222ef7581b105d44304a72b6a46045f086fca2bab8fc2cfc7c80aede555cceea501c5b40118f40,exited,0,False,5028,331139,0x010000000000000000000000de4376a76a071d1dd4a3669094e17ff28c17ee5e,,,,,,,0.0
40998,0xb5449e018d7dcdbc8b3d0c4a1d618c141cc0e3cfd784c9ee5f729ba56af5c373a95f8e56f1c4c56c5e7e635649635378,active_online,32000000000,False,5028,9223372036854775807,0x0099fe81c9413e1db8f163449fce32b5e75fc1b93aafc63cc02b3ca7e06d491e,,,,,,,0.0
40999,0xa8f99ec94ddce3239473a2517ce9281024ef5f6fe1d7791fc8f2fd29e83930ba3e0d764b30c5503bc71b32b2552aa3a3,exited,0,False,5029,194525,0x010000000000000000000000210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,,,,,,0.0
41000,0xa07604624e1e6a9bbe665dd6faff3d7b19e0d8d85c070771257aa16551ff0c545ed10bb75e105ea494e2ea48d7b7bfae,exited,0,False,5029,198835,0x01000000000000000000000027c115f0d823973743a5046139806adce5e9cfd5,,,,,,,0.0
1,0xa1d1ad0714035353258038e964ae9675dc0252ee22cea896825c01458e1807bfad2f9969338798548d9858a571f7425c,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000015f4b914a0ccd14333d850ff311d6dafbfbaa32b,,,,,,,0.0
2,0xb2ff4716ed345b05dd1dfc6a5a9fa70856d8c75dcc9e881dd2f766d5f891326f0d10e96f3a444ce6c912b69c22c6754d,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000015f4b914a0ccd14333d850ff311d6dafbfbaa32b,,,,,,,0.0
3,0x8e323fd501233cd4d1b9d63d74076a38de50f2f584b001a5ac2412e4e46adb26d2fb2a6041e7e8c57cd4df0916729219,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000015f4b914a0ccd14333d850ff311d6dafbfbaa32b,,,,,,,0.0
4,0xa62420543ceef8d77e065c70da15f7b731e56db5457571c465f025e032bbcd263a0990c8749b4ca6ff20d77004454b51,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000015f4b914a0ccd14333d850ff311d6dafbfbaa32b,,,,,,,0.0
5,0xb2ce0f79f90e7b3a113ca5783c65756f96c4b4673c2b5c1eb4efc2228025944106d601211e8866dc5b50dc48a244dd7c,active_online,32000000000,False,0,9223372036854775807,0x00344b6c73f71b11c56aba0d01b7d8ad83559f209d0a4101a515f6ad54c89771,,,,,,,0.0
6,0xa16c530143fc72497a85e0de237be174f773cc1e496a94bd13d02708e0fdc1b5c7d25a9c2c05f09d5de8b8ed2bf8e0d2,active_online,38000000000,False,0,9223372036854775807,0x0200000000000000000000003b346bb8f342f80647132e30cec8246fbd0cfe43,,,,,,,0.0
7,0xa25da1827014cd3bc6e7b70f1375750935a16f00fbe186cc477c204d330cac7ee060b68587c5cdcfae937176a4dd2962,active_offline,32000000000,False,0,9223372036854775807,0x0092490f7b287435f160002f8061e59c060aad3eb37f1c0270472dc2563bc290,,,,,,,0.0
8,0x8078c7f4ab6f9eaaf59332b745be8834434af4ab3c741899abcff93563544d2e5a89acf2bec1eda2535610f253f73ee6,active_online,32000000000,False,0,9223372036854775807,0x00500b3bf612bed69e888edeb045f590c3f37251e3e049c0732f3adaa57ea3f6,,,,,,,0.0
9,0xb016e31f633a21fbe42a015152399361184f1e2c0803d89823c224994af74a561c4ad8cfc94b18781d589d03e952cd5b,active_online,32000000000,False,0,9223372036854775807,0x004c7691c2085648f394ffaef851f3b1d51b95f7263114bc923fc5338f5fc499,,,,,,,0.0
10,0x8efba2238a00d678306c6258105b058e3c8b0c1f36e821de42da7319c4221b77aa74135dab1860235e19d6515575c381,active_online,32000000000,False,0,9223372036854775807,0x00ea42f2e2c8e339759f42e72b2f6801485abfdfbd416f0ffdd1d1b07b33a9c0,,,,,,,0.0
11,0xa2dce641f347a9e46f58458390e168fa4b3a0166d74fc495457cb00c8e4054b5d284c62aa0d9578af1996c2e08e36fb6,active_online,32000000000,False,0,9223372036854775807,0x00efa784baf17175e94d9e338ab3b5c9bc3ce9bc9832939dd6756080812942c3,,,,,,,0.0
12,0x98b7d0eac7ab95d34dbf2b7baa39a8ec451671328c063ab1207c2055d9d5d6f1115403dc5ea19a1111a404823bd9a6e9,active_online,32000000000,False,0,9223372036854775807,0x00b687cc6db1ea059b1796f445d8bdc5f7178cfde52f159595484e779c0f78f0,,,,,,,0.0
13,0xb0fd08e2e06d1f4d90d0d6843feb543ebeca684cde397fe230e6cdf6f255d234f2c26f4b36c07170dfdfcbbe355d0848,active_online,32000000000,False,0,9223372036854775807,0x000c9e5e66b2ccd0bc0042a9f0913769d00333fe811e434b60205fdb8d39bc49,,,,,,,0.0
14,0xab7a5aa955382906be3d76e322343bd439e8690f286ecf2f2a7646363b249f5c133d0501d766ccf1aa1640f0283047b3,active_online,32000000000,False,0,9223372036854775807,0x003497dce38d6f388b750dc6907728bcd61616dcf9e2f24509efe1475913a272,,,,,,,0.0
15,0x980c0c001645a00b71c720935ce193e1ed0e917782c4cb07dd476a4fdb7decb8d91daf2770eb413055f0c1d14b5ed6df,active_online,32000000000,False,0,9223372036854775807,0x00c736572c8e26c9dcaf33980e8e69feb5ec372bf47fa29bc52ec6bd93a71d26,,,,,,,0.0
16,0xac7cbdc535ce8254eb9cdedf10d5b1e75de4cd5e91756c3467d0492b01b70b5c6a81530e9849c6b696c8bc157861d0c3,active_online,32000000000,False,0,9223372036854775807,0x0016f1cbcd855d97b5d0b790b685833e37fa1e6f7f5d31179b9c85dca6339992,,,,,,,0.0
17,0x98ea289db7ea9714699ec93701a3b6db43900e04ae5497be01fa8cc5a56754c23589eaf1f674de718e291376f452d68c,active_online,32000000000,False,0,9223372036854775807,0x003371b139e9e73339a50c48deae29d83135d35de32f7d26655be0aec48f771a,,,,,,,0.0
18,0x92451d4c099e51f54ab20f5c1a4edf405595c60122ccfb0f39250b7e80986fe0fe457bacd8a887e9087cd6fc323f492c,active_online,32000000000,False,0,9223372036854775807,0x00ab9b587a1809f2daa5196a4f33cc64bce4a81f98a1538b0e82f6a9b1c53b77,,,,,,,0.0
19,0xa06f6c678f0129aec056df309a4fe18760116ecaea2292947c5a9cc997632ff437195309783c269ffca7bb2704e675a0,active_online,32000000000,False,0,9223372036854775807,0x00a52e5652be325293841793d5263bfbe496481f6b246ea806e6e2cc3f2170fb,,,,,,,0.0
20,0x90b0904bb16d7798cd372405b28ec0db484ed80184f9a9875f08b0efef4a59d85a4968a5acdd85c972e6145a7508661b,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000023a64e36ae03d85a6121e55e48f6b8eb63d72f76,,,,,,,0.0
21,0xb49e081606add309de61a665d52d8a817a1324c30db33103253bc111554b47c36adf7b74bc99474e75334d1914a71e04,active_online,32000000000,False,0,9223372036854775807,0x002b533c0e2c31d762422eea7e4d827a36b0e97e043dbad9b3e73eaf27bbfad0,,,,,,,0.0
22,0x820dbcb5acd17fc5ae521c304222ec193f7fe1801dbfc704611302df9d2433de79d048497bb53e124480e03996c9e2d7,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f0dba5042b763582139cfdeb9335b8f36dc82a67,,,,,,,0.0
23,0x8aa58d9d07a712a95598cf2bb20d3e19a43d377e35497ebac50bac342d1f2a67e79fc544b1938808bd21e2e169bd09ff,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000e158dcc1779fce4c48c8d3155ec35fae7c52d093,,,,,,,0.0
24,0xb6edffd77494a1c845731ab1bf06e7640dd238d5636683d52c1cac03cd3d03685d94ec660de2a0951629e96af0463553,active_online,32000000000,False,0,9223372036854775807,0x00d89f3c03a06d74a214692ae4a8fb93c67672c88e434e6fb20554357fee5862,,,,,,,0.0
25,0xaf4aa6435f7d00cbae32d03127344d97ea09863be47812a6021dbdd4cbb6c545318d6c4f4d282c8714c17213ac9b8975,active_online,32000000000,False,0,9223372036854775807,0x00bd82aebcfbd6ff55c6dbad57839523e7e4e4204d47883d697f12287dfc4591,,,,,,,0.0
26,0xb4a1ad5c4b956b52c533ef76cb5c16380d17e114d17ea61b0003f464c285cc41f2653cc121f14cf13082ff4dcc490900,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000c46b30526894a64becd53fef045b1c7fe3b66a90,,,,,,,0.0
27,0x8bddb198811bc9282ce71ac8b0996cf8e110c69ebbead3d778262d7f0f39508838882864fc9f418db0e7b293c521ca40,active_online,32000000000,False,0,9223372036854775807,0x00d0184c53321b01d0ed929c5326a0f6338a93ebfa1a31b7c5f691f1e7cb1219,,,,,,,0.0
28,0x9104803572f725428b443d755200aff742a4e74f82ebf15b3b896c28e2dc042826acbfd32509753faf09dc696ba2e6b2,active_online,64000000000,False,0,9223372036854775807,0x0200000000000000000000000e39e47eebd12cc4d08b214a0037c63c78f1fc63,,,,,,,0.0
29,0x8c7733f759cfa6e40e13243e7cf10b607d6fff9af75ab71e5133c8785c438414256d1f934c0cc19a6a7ce6d1b953d1c8,active_online,32000000000,False,0,9223372036854775807,0x0007cf43d3389e4dcd4b28cff1f21925c4c1e2ddb4150cbb61e9d56b45721bad,,,,,,,0.0
30,0xb7f82f92f506d959a0af21aaa9354189f539de35ac155eaa568d71eb1b7b0548421fd33eaf7c93ce612169d5fb7a6ce4,active_online,32000000000,False,0,9223372036854775807,0x0001b8ecd9075af4f3ea0e01163741b55af8247a8aa4dffe60ae2972e410682f,,,,,,,0.0
31,0xa353658d857a0a2b2d61928237ac745aac45f2b495e1299c57d5cc62a70edebabbceb5f186e01ff99d98e1ba65002874,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000001dba1ee25efad00446e8d1b1c876886654ae105,,,,,,,0.0
32,0xa308ce7c2ed65664bcf41ccb6c31354f069ab1e237d17ac99ac9c5c8517fc171d381c6fc60586ac23ee51a075b9f7ea5,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000bf57061683a5e18579b54c7dd97acf8e76ba6f32,,,,,,,0.0
33,0xace735a49f074864ceeecf541612526272c3f121f5dd098d15668f69d496e4ceefb6dd22f4527f972c33b345033907a1,active_online,32000000000,False,0,9223372036854775807,0x00f23e404f1b78177c266ef4c3400d9f89c65c435d9eb146efb5324af2389090,,,,,,,0.0
34,0xadaacd9cfb0fd6c8ce8e67dcbdb0fe0dc51f1bbb35cf581373a232bc994bd27a1f765a0921e9d66fc3177913107807bf,active_online,32000000000,False,0,9223372036854775807,0x005e604181fb79e7749eb0e415c65a0652509acdf69c79a1487ea5006755eb1a,,,,,,,0.0
35,0xac03073ff6b88d2c482b042de5de603064a1879cb1ec51d96ae3f9ed026270e948a37c9c3e915e2f2bf63f25698cd797,active_online,32000000000,False,0,9223372036854775807,0x0100000000000000000000009def592b26eccb0c17e80dfee793b7b17661f2cd,,,,,,,0.0
36,0xb242b6facc4b36aeb305da298bca5211aa0d5509cd6fd1d665dd3d84f7ec34524271ff1cf923e6699f17c6d926ffedbd,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000cd3146c097f8317c9d987eb6996e13bc01ba869b,,,,,,,0.0
37,0x8456876863fc55f2cb492563a0249f3745458f43f372a686f7e7a8f7cbff7b685e8b39e533b506303e0b8bf3ac7e99c9,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000c375c50c1db88ecc4454ec7454502e9a26a1e16e,,,,,,,0.0
38,0xb41fe0d18db72d2dd09f711ff010fabcba30d0593125bbfee57597aa909524ad2d0f856c78f5b9856cd96606876750dd,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000c7b8ff174985054469683ba8d5dbe1a45734a203,,,,,,,0.0
39,0x9982e5c9ff8935ad9911a350a779d3d087852ab9928327ddb1f866ab57abb9e7a73c288ed45ad3490812cbedb099c577,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000080f0f1a5ca8ffab1f8c85a392eb29be8af6dab87,,,,,,,0.0
40,0xb16e87c053db5fb3df593345ac7d12fcf9e746ae04298925c2bd19af26a948fc949a85f5a2ea52fa1992a08ff0291c00,active_online,483000000000,False,0,9223372036854775807,0x02000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
41,0x94717a8b4af20352bc42f4e9879c5b06878f6e327daf087a6bd28940933c799b7700d88f2e9ebd451c14fa696104d492,exited,0,False,0,365684,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
42,0xb0fee189ffa7ddb3326ef685c911f3416e15664ff1825f3b8e542ba237bd3900f960cd6316ef5f8a5adbaf4903944013,exited,0,False,0,365684,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
43,0xa76293cd598fa8fdbddb6dce26bc7cd9302bee64b785aef691e008115706354f60261859ff3c13c3b2984d09624981cb,exited,0,False,0,365684,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
44,0xafad95cff162b9e33a965ec754d1225b3781207cd985ae4d594c4c087be8758a752e2045194a756ada3a65da4a2d05e5,exited,0,False,0,365684,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
45,0xa90720df54e7977ebcc70bda63a6abe8853ec9678858a0b43710c43a37d204574ff3a0467107be93737e35d95f63868e,exited,0,False,0,365685,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
46,0xb8841406dc045ac4edb81af41a531d75cb7e3cfd94c9a238ef8a786bbfd4527a7a25301faf839647bdc7bc068ffc2212,exited,0,False,0,365685,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
47,0x86d9f2f4c9f52fbb4a8506da6eee350664cab4548718f69900832f0e80f9844bbc76db2d9ea197069417fd08859e7c40,exited,0,False,0,365685,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
48,0x984bb168feb8fb6db50f125d42e585ec3f0c4e39420690662fb9e8bcb712be44a79744f752050c1a1556bc48bded54bb,exited,0,False,0,365685,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
49,0x80069563dbb9f5f7e898f81f0809d85482b9b7fe50dd3de62cb45b7c74056a3d9baf5b24e0aa77db2c62e7f214d818b9,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000d083262f13b9713d8a32ef9d11360e2ce1bea58c,,,,,,,0.0
50,0x8437a0f67aad7c5858469e812472ea2442117adf7fb2acb613e6d74b2288bcec7123805dbd28e2f424ccf83234b5ada8,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000c7599b60f05639f93d26e58d56d90c526a6e7575,,,,,,,0.0
51,0x93c43af9bd2f5f19388fd5e8a10846a15175f8f7945d70584450ab490221f42a555a434a7dcd32138f383e7924685de3,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000963a15e9d0fe189d46db12b3c2b3cba005406570,,,,,,,0.0
52,0xb160ba48e21aa264013afc626482f4c7b48918a40f57b8fb29396da2a240cb54ae9ebe2e23c066c459a57890b23c1a3a,exited,0,False,0,365685,0x01000000000000000000000042751916bd8e4ef1966ca033d4ea1fa2a8563f88,,,,,,,0.0
53,0x822820cda9e035e4a9a993a1aa167b3b0f703b73c32fe10adc3154449b0dd1f1f3189a516ebb7d3fae1ff7150bb9602e,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000077173e4cf5e73eb542655aa9ff401d176214572f,,,,,,,0.0
54,0xa80368e6cc227ad422ee21f175fdcb2b8c63b27ba6b6bbde9d5e53c1d73dc685ce2a74015fdfa6bf24f05ad6766785f1,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000ef73571589d7ae341557ccbb99af9c54e9d27617,,,,,,,0.0
55,0xa35297603b93804be7dec8acbd754b5e6e339630b9335eb01607b71cab2e84859a6fb3aaa1cc5df052dbb7bed80868f7,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000b95b516add3a7ecba60186eb87c7fa06732d0cac,,,,,,,0.0
56,0xa7a5340810fea15d939378096ce74c86d743d6a7861e0249cda9776bafffe66f2129c70747aa7b27dd1d490d25c9b795,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000958760fe7c19c03479a80a9a4b225f656812ec8e,,,,,,,0.0
57,0xacdc54ecde9819cc0f8d304d29ad607d89ea701e60741dd624b4f8eaa46e0eb166a7563259c6d38ee4107b0faec012eb,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000ebee69a883b90f5d4aa78ba4b74c8965007798cc,,,,,,,0.0
58,0xa677e6586e4b4f30890c89add678fc97ae58a4936b68ff0d80052a9a994aed5cfe19e0a455e18e70efcd6762dfcc141d,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000008f1e0b7ee537a03af0ceb9f8af3c264f3f50265,,,,,,,0.0
59,0x92ca35f0e44a212ae0c5c8147ac8c9a6992b6f20979ba5fbeb709d0e03e486faceb74db3afa472286524c08803b848f3,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000066763cc9984085226dc413496186091983e0e8ff,,,,,,,0.0
60,0xa3f6162a067685fc18fecb595f6d1b57cf69d9186d1862f323b2c09ff027ebc8e70406faacf4d8d508c43e1896881172,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f10d6d7ed9b178c2caf9dd598c7ccdd757dee239,,,,,,,0.0
61,0xb32cc6faee78d07f687720cbd79719ecfd2259e5db5a7fb8233a5d170a305719e494fbed7ddd3baca1b72591144ab058,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f2de8f53fc97526cf16b52d165c59ff8a98821f3,,,,,,,0.0
62,0xa796937003f74144cd2339b042cd9d41decac08fcdd4fb6dc0d555b802c02aabb08d50c0634b7361ad68f483b1e93ad7,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000059327e1935affc33c12aaa583031d2e2ae4d855e,,,,,,,0.0
63,0xa2a4dea7d4029b3e567ca8f713db185d973dc7e0bb0db9d9a6954ec0b7a6c60c0c885689f76e70e5758e25afa3a9b21f,active_online,32000000000,False,0,9223372036854775807,0x009e8ef1c354764cf2d04e2e2963007b10813bc06cd8d93b8bc6b5bc3a0271b3,,,,,,,0.0
64,0xb3db90e31d314661eb264e8f2b1d68edd4a2193fa931f2d6f49f34eb73b8ae3b5c5fa45918bc5c66d1601dbaedfcacc1,active_online,32000000000,False,0,9223372036854775807,0x007926b00a7251c52542a4d868410cd515ea99a64d581ffb301e63662d11807b,,,,,,,0.0
65,0x852bbe1b711a49ce1620220ad06e500063597655bd67aec0b1e839f9fb2a4c8294877371ffbbeeb8e857ce27c192766b,active_online,32000000000,False,0,9223372036854775807,0x00738a76593b05a0ed9825774f3b0abb22640fe343977a681fd9b889bcf912c3,,,,,,,0.0
66,0x930a798853dfbd1b2abed27d2c1167c74684b09db2205d8e7e1bfad4812351354bfcce89c7b884d0df3d563016d7f59a,active_online,32000000000,False,0,9223372036854775807,0x01000000000000000000000059327e1935affc33c12aaa583031d2e2ae4d855e,,,,,,,0.0
67,0xb903f1d0805b73ac89972b1cdcb28a6a16df0cb1d4040112225f2ddd8e56aca6e37d41f34a067060c30501a269c71b59,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000801e880e2e9aa87b20c9cc9ebf7375adb11eac21,,,,,,,0.0
68,0x96dae1f02c76d40663c0cc8af4e7737e9927acc7358ac1119b8fb633d12f24f58b0cc1579854842eeefea4d9c3abb6bd,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000801e880e2e9aa87b20c9cc9ebf7375adb11eac21,,,,,,,0.0
69,0xabd66dab2143de9814ee0631fdd1e83f296af4e296d804192318b601f971def96552bd4e5fdc4ada4b57cd609def0b96,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000801e880e2e9aa87b20c9cc9ebf7375adb11eac21,,,,,,,0.0
70,0xb9b20a3955b1d7cbed4441da40b436c70df24cad79bd23c45907ffe2e98da3410cec32768c0f9ddd35a0d7aab8fbd64c,slashed,0,True,0,144558,0x010000000000000000000000801e880e2e9aa87b20c9cc9ebf7375adb11eac21,,,,,,,-0.05
71,0xb3d205211e11777930d3f6b60ba37155c283fe4d7b51a6ce6b142fd05de64f3a8a109c3d26619878b50ab64f0cc22b85,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000801e880e2e9aa87b20c9cc9ebf7375adb11eac21,,,,,,,0.0
